"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","20682","shouldCompleteCheckoutSuccessfully","E2E Suite","2025-12-22","passed","2025-12-22","prestashop.tests.e2e.AddProductsToCartTest","E2E Tests","prestashop.tests.e2e.AddProductsToCartTest","shouldCompleteCheckoutSuccessfully"
